Comunidades y Ciudades Autónomas;Sexo;Sector económico;Situación profesional;Periodo;Total
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2005T4;4,1
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2005T3;3,5
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2005T2;5
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2005T1;5
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2004T4;4,3
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2004T3;5,3
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2004T2;5,9
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2004T1;4,8
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2003T4;5,1
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2003T3;4,9
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2003T2;5,1
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2003T1;4,3
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2002T4;4,3
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2002T3;3,5
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2002T2;3,6
12 Galicia;Mujeres;Industria;Empresario o miembro de cooperativa;2002T1;4,9
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2008T4;1,2
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2008T3;1,4
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2008T2;1,2
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2008T1;0,7
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2007T4;0,6
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2007T3;0,8
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2007T2;0,3
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2007T1;0,7
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2006T4;0,8
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2006T3;1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2006T2;1,4
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2006T1;0,3
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2005T4;1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2005T3;1,4
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2005T2;0,6
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2005T1;1,8
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2004T4;1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2004T3;1,1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2004T2;0,8
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2004T1;0,8
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2003T4;0,6
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2003T3;1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2003T2;1,2
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2003T1;1,4
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2002T4;1
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2002T3;0,6
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2002T2;0,6
12 Galicia;Mujeres;Industria;Ayuda en la empresa o negocio familiar;2002T1;0,4
12 Galicia;Mujeres;Industria;Asalariados;2008T4;53,9
12 Galicia;Mujeres;Industria;Asalariados;2008T3;58,2
12 Galicia;Mujeres;Industria;Asalariados;2008T2;57,1
12 Galicia;Mujeres;Industria;Asalariados;2008T1;58,7
12 Galicia;Mujeres;Industria;Asalariados;2007T4;57,2
12 Galicia;Mujeres;Industria;Asalariados;2007T3;57,7
12 Galicia;Mujeres;Industria;Asalariados;2007T2;51,7
12 Galicia;Mujeres;Industria;Asalariados;2007T1;54,1
12 Galicia;Mujeres;Industria;Asalariados;2006T4;57,4
12 Galicia;Mujeres;Industria;Asalariados;2006T3;52,7
12 Galicia;Mujeres;Industria;Asalariados;2006T2;52,2
12 Galicia;Mujeres;Industria;Asalariados;2006T1;51,3
12 Galicia;Mujeres;Industria;Asalariados;2005T4;59,7
12 Galicia;Mujeres;Industria;Asalariados;2005T3;59,1
12 Galicia;Mujeres;Industria;Asalariados;2005T2;59,6
12 Galicia;Mujeres;Industria;Asalariados;2005T1;60,4
12 Galicia;Mujeres;Industria;Asalariados;2004T4;58,7
12 Galicia;Mujeres;Industria;Asalariados;2004T3;50,3
12 Galicia;Mujeres;Industria;Asalariados;2004T2;49,4
12 Galicia;Mujeres;Industria;Asalariados;2004T1;49,5
12 Galicia;Mujeres;Industria;Asalariados;2003T4;48,4
12 Galicia;Mujeres;Industria;Asalariados;2003T3;50,7
12 Galicia;Mujeres;Industria;Asalariados;2003T2;49,1
12 Galicia;Mujeres;Industria;Asalariados;2003T1;51
12 Galicia;Mujeres;Industria;Asalariados;2002T4;56,4
12 Galicia;Mujeres;Industria;Asalariados;2002T3;60,6
12 Galicia;Mujeres;Industria;Asalariados;2002T2;60,1
12 Galicia;Mujeres;Industria;Asalariados;2002T1;56,2
12 Galicia;Mujeres;Industria;Otra situación ;2008T4;0,3
12 Galicia;Mujeres;Industria;Otra situación ;2008T3;0,3
12 Galicia;Mujeres;Industria;Otra situación ;2008T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2008T1;..
12 Galicia;Mujeres;Industria;Otra situación ;2007T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2007T3;..
12 Galicia;Mujeres;Industria;Otra situación ;2007T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2007T1;..
12 Galicia;Mujeres;Industria;Otra situación ;2006T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2006T3;..
12 Galicia;Mujeres;Industria;Otra situación ;2006T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2006T1;..
12 Galicia;Mujeres;Industria;Otra situación ;2005T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2005T3;..
12 Galicia;Mujeres;Industria;Otra situación ;2005T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2005T1;..
12 Galicia;Mujeres;Industria;Otra situación ;2004T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2004T3;0,3
12 Galicia;Mujeres;Industria;Otra situación ;2004T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2004T1;..
12 Galicia;Mujeres;Industria;Otra situación ;2003T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2003T3;..
12 Galicia;Mujeres;Industria;Otra situación ;2003T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2003T1;0,2
12 Galicia;Mujeres;Industria;Otra situación ;2002T4;..
12 Galicia;Mujeres;Industria;Otra situación ;2002T3;..
12 Galicia;Mujeres;Industria;Otra situación ;2002T2;..
12 Galicia;Mujeres;Industria;Otra situación ;2002T1;..
12 Galicia;Mujeres;Construcción;Total;2008T4;7,5
12 Galicia;Mujeres;Construcción;Total;2008T3;10,5
12 Galicia;Mujeres;Construcción;Total;2008T2;10,3
12 Galicia;Mujeres;Construcción;Total;2008T1;11,9
12 Galicia;Mujeres;Construcción;Total;2007T4;11,3
12 Galicia;Mujeres;Construcción;Total;2007T3;11,9
12 Galicia;Mujeres;Construcción;Total;2007T2;12,2
12 Galicia;Mujeres;Construcción;Total;2007T1;10,4
12 Galicia;Mujeres;Construcción;Total;2006T4;10,5
12 Galicia;Mujeres;Construcción;Total;2006T3;10,1
12 Galicia;Mujeres;Construcción;Total;2006T2;8,3
12 Galicia;Mujeres;Construcción;Total;2006T1;8,3
12 Galicia;Mujeres;Construcción;Total;2005T4;5,4
12 Galicia;Mujeres;Construcción;Total;2005T3;7,6
12 Galicia;Mujeres;Construcción;Total;2005T2;6,9
12 Galicia;Mujeres;Construcción;Total;2005T1;7,9
12 Galicia;Mujeres;Construcción;Total;2004T4;9,2
12 Galicia;Mujeres;Construcción;Total;2004T3;8,4
12 Galicia;Mujeres;Construcción;Total;2004T2;6
12 Galicia;Mujeres;Construcción;Total;2004T1;5,7
12 Galicia;Mujeres;Construcción;Total;2003T4;3,9
12 Galicia;Mujeres;Construcción;Total;2003T3;3,6
12 Galicia;Mujeres;Construcción;Total;2003T2;4
12 Galicia;Mujeres;Construcción;Total;2003T1;5,1
12 Galicia;Mujeres;Construcción;Total;2002T4;4,9
12 Galicia;Mujeres;Construcción;Total;2002T3;4,9
12 Galicia;Mujeres;Construcción;Total;2002T2;5,3
12 Galicia;Mujeres;Construcción;Total;2002T1;6,3
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2008T4;1,6
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2008T3;2,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2008T2;2,2
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2008T1;2,4
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2007T4;1,3
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2007T3;1,5
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2007T2;1,4
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2007T1;1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2006T4;1,3
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2006T3;1,8
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2006T2;2
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2006T1;1,9
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2005T4;1,5
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2005T3;1,7
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2005T2;0,9
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2005T1;1,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2004T4;1,2
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2004T3;1,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2004T2;1,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2004T1;1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2003T4;0,7
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2003T3;0,7
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2003T2;0,2
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2003T1;1,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2002T4;1,4
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2002T3;1,1
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2002T2;1,7
12 Galicia;Mujeres;Construcción;Empresario o miembro de cooperativa;2002T1;1,2
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2008T4;0,5
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2008T3;0,2
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2008T2;0,7
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2008T1;1,5
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2007T4;1,7
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2007T3;0,8
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2007T2;1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2007T1;1,5
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2006T4;0,9
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2006T3;0,9
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2006T2;1,1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2006T1;1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2005T4;0,6
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2005T3;0,7
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2005T2;0,6
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2005T1;1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2004T4;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2004T3;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2004T2;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2004T1;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2003T4;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2003T3;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2003T2;..
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2003T1;0,4
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2002T4;0,5
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2002T3;0,1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2002T2;0,1
12 Galicia;Mujeres;Construcción;Ayuda en la empresa o negocio familiar;2002T1;..
12 Galicia;Mujeres;Construcción;Asalariados;2008T4;5,5
12 Galicia;Mujeres;Construcción;Asalariados;2008T3;8,2
12 Galicia;Mujeres;Construcción;Asalariados;2008T2;7,4
12 Galicia;Mujeres;Construcción;Asalariados;2008T1;8
12 Galicia;Mujeres;Construcción;Asalariados;2007T4;8,3
12 Galicia;Mujeres;Construcción;Asalariados;2007T3;9,6
12 Galicia;Mujeres;Construcción;Asalariados;2007T2;9,8
12 Galicia;Mujeres;Construcción;Asalariados;2007T1;8
12 Galicia;Mujeres;Construcción;Asalariados;2006T4;8,3
12 Galicia;Mujeres;Construcción;Asalariados;2006T3;7,4
12 Galicia;Mujeres;Construcción;Asalariados;2006T2;5,3
12 Galicia;Mujeres;Construcción;Asalariados;2006T1;5,3
12 Galicia;Mujeres;Construcción;Asalariados;2005T4;3,3
12 Galicia;Mujeres;Construcción;Asalariados;2005T3;5,3
12 Galicia;Mujeres;Construcción;Asalariados;2005T2;5,4
12 Galicia;Mujeres;Construcción;Asalariados;2005T1;5,8
12 Galicia;Mujeres;Construcción;Asalariados;2004T4;8
12 Galicia;Mujeres;Construcción;Asalariados;2004T3;7,3
12 Galicia;Mujeres;Construcción;Asalariados;2004T2;5
12 Galicia;Mujeres;Construcción;Asalariados;2004T1;4,8
12 Galicia;Mujeres;Construcción;Asalariados;2003T4;3,2
12 Galicia;Mujeres;Construcción;Asalariados;2003T3;2,9
12 Galicia;Mujeres;Construcción;Asalariados;2003T2;3,7
12 Galicia;Mujeres;Construcción;Asalariados;2003T1;3,6
12 Galicia;Mujeres;Construcción;Asalariados;2002T4;3
12 Galicia;Mujeres;Construcción;Asalariados;2002T3;3,7
12 Galicia;Mujeres;Construcción;Asalariados;2002T2;3,5
12 Galicia;Mujeres;Construcción;Asalariados;2002T1;5,1
12 Galicia;Mujeres;Construcción;Otra situación ;2008T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2008T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2008T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2008T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2007T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2007T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2007T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2007T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2006T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2006T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2006T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2006T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2005T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2005T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2005T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2005T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2004T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2004T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2004T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2004T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2003T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2003T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2003T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2003T1;..
12 Galicia;Mujeres;Construcción;Otra situación ;2002T4;..
12 Galicia;Mujeres;Construcción;Otra situación ;2002T3;..
12 Galicia;Mujeres;Construcción;Otra situación ;2002T2;..
12 Galicia;Mujeres;Construcción;Otra situación ;2002T1;..
12 Galicia;Mujeres;Servicios;Total;2008T4;431,7
12 Galicia;Mujeres;Servicios;Total;2008T3;424,4
12 Galicia;Mujeres;Servicios;Total;2008T2;410,2
12 Galicia;Mujeres;Servicios;Total;2008T1;397,8
12 Galicia;Mujeres;Servicios;Total;2007T4;401,7
12 Galicia;Mujeres;Servicios;Total;2007T3;415,2
12 Galicia;Mujeres;Servicios;Total;2007T2;404
12 Galicia;Mujeres;Servicios;Total;2007T1;379
12 Galicia;Mujeres;Servicios;Total;2006T4;382
12 Galicia;Mujeres;Servicios;Total;2006T3;398,4
12 Galicia;Mujeres;Servicios;Total;2006T2;371,9
12 Galicia;Mujeres;Servicios;Total;2006T1;376
12 Galicia;Mujeres;Servicios;Total;2005T4;368,3
12 Galicia;Mujeres;Servicios;Total;2005T3;362,9
12 Galicia;Mujeres;Servicios;Total;2005T2;342,2
12 Galicia;Mujeres;Servicios;Total;2005T1;329,7
12 Galicia;Mujeres;Servicios;Total;2004T4;329,6
12 Galicia;Mujeres;Servicios;Total;2004T3;327,2
12 Galicia;Mujeres;Servicios;Total;2004T2;315,2
12 Galicia;Mujeres;Servicios;Total;2004T1;317,3
12 Galicia;Mujeres;Servicios;Total;2003T4;317,7
12 Galicia;Mujeres;Servicios;Total;2003T3;316,2
12 Galicia;Mujeres;Servicios;Total;2003T2;313,8
12 Galicia;Mujeres;Servicios;Total;2003T1;297,6
12 Galicia;Mujeres;Servicios;Total;2002T4;292,7
12 Galicia;Mujeres;Servicios;Total;2002T3;288,2
12 Galicia;Mujeres;Servicios;Total;2002T2;283
12 Galicia;Mujeres;Servicios;Total;2002T1;281,7
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2008T4;69,6
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2008T3;67
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2008T2;67,2
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2008T1;61
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2007T4;62
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2007T3;57,3
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2007T2;61,7
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2007T1;60
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2006T4;57,6
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2006T3;59,9
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2006T2;53,8
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2006T1;57,5
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2005T4;54
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2005T3;53,7
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2005T2;52,3
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2005T1;49,5
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2004T4;50,9
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2004T3;51,3
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2004T2;51,8
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2004T1;52,1
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2003T4;51,1
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2003T3;51,3
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2003T2;51,4
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2003T1;47,8
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2002T4;45,6
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2002T3;45,9
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2002T2;47,7
12 Galicia;Mujeres;Servicios;Empresario o miembro de cooperativa;2002T1;49
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2008T4;2,9
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2008T3;3
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2008T2;4,3
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2008T1;4,4
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2007T4;7
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2007T3;5,6
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2007T2;4,9
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2007T1;5,1
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2006T4;6
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2006T3;5,9
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2006T2;5,8
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2006T1;5
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2005T4;6,1
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2005T3;5,5
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2005T2;9,6
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2005T1;11,9
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2004T4;7
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2004T3;6,5
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2004T2;6,4
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2004T1;5,8
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T4;4,9
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T3;5,6
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T2;5
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2003T1;4,2
12 Galicia;Mujeres;Servicios;Ayuda en la empresa o negocio familiar;2002T4;5,9
